class,text
Non-Hate,"The funny thing is the daughter never got kicked out on her one night stand, I didn't have the courage to tell her, her mom an official hoe"
Non-Hate,The ghetto hoes love feeling a nigga abs ya heard me
Non-Hate,The ghetto thuged out version of tree of life coming soon...
Non-Hate,"The girl skipping school ain't nothing but 16 y/o and just made me say in my head ""bitch u supposed to be in school"" had to catch myself"
Non-Hate,The gospel RT @TibriDotCom: Better wake up and realize that the good Lord ain't stop creating pussy when he built yours shawty.
Non-Hate,The guinea fowls are not what they seem.
Non-Hate,The guys at LA fitness are such fags &#128514;&#128557;
Non-Hate,The heat will make you wanna put hands on a niggah &#128166;&#127386;&#128544;&#128072;
Non-Hate,The hoes aint classy no more more like trashyyy!
Non-Hate,The hoes are for EVERYBODY my nigga!
Non-Hate,The hoes be rated E !
Non-Hate,The homie reallly LOVE fat bitches &#128514;&#128557;&#128514; like in LOVE
Non-Hate,The homiez bitches like my homiez
Non-Hate,"The intensity of my Bankhead bounce as I said ""we know these bitches cuz we be traveling""..."
Non-Hate,The jig
Non-Hate,The jigg is up
Non-Hate,"The lady talking about I have to sit in this seat and I have 3 hours to piss like bruh ! I already tried twice, I can't fucking pee bitch!"
Non-Hate,"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU"
Non-Hate,The last time your pussy was salmon pink was. ....
Non-Hate,The left tho RT @BelloDisastro_: &#8220;@DJZeeti: twitpic a selfie with a bad bitch&#8221; &#127851;&#127851;&#127851; http://t.co/9X0CkRTgVr
Hate,The leftist/homosexual war on the #Catholic church kicked into high gear with the infiltration of the priesthood by boy-raping fags...
Non-Hate,The lies on this here Twitter &#8220;@Libra_DTF: You niggas wouldn't know grade a pussy even if it slapped you cross the face !&#8221;
Non-Hate,The lit bitch that's was talkin shit ain't in math class today &#128529; I really wanted to press my issue
Non-Hate,The little bitch nervous because he not tweeting anymore
Non-Hate,The little bitch told me sloppy top was a hoppy that's when she gave me sloppy toppy like the sloppy toppy goddess
Non-Hate,The majority of you hoes think your shit don't stink.
Non-Hate,The moment when you truly believe ur a fucking pice of trash it's a lovely felling ...
Non-Hate,The most beautiful women be havin' the most retarded captions on their pics! Sh*t be extra dumb...
Non-Hate,The most broke people have the most to say bitch nigga how can you afford to speak
Non-Hate,The movie #abouttime a hard ass chick flick. This nigga goes back in time if he but too quick n fucks the bitch over n over lol
Non-Hate,The music stop playing and all you hear is fuck you bitch I'll Spit on you &#128514;&#128514;
Hate,"The nations know who we are, but we rather be real niggers &amp; bad bitches. http://t.co/Ge6tNhxzAF"
Non-Hate,"The nerve of people though... Cant take nobody serious, i continuously laugh at you hoes."
Non-Hate,The nerve of this nicca .. Step on my crispy ass shoes wit them dusty ass timbs!
Non-Hate,The nice side of Long Beach really got hoes lol
Non-Hate,The only exception with the baby momma is she not stuck on you and ghetto bitch that I will stomp her ass like an African ritual
Non-Hate,The only part of the awards that I liked was the dykes part of the cypher &amp; the old skool female MCs.
Non-Hate,The only reason I cheat is to show these bitches what kind of dick my girl be getting.
Non-Hate,The only thing about niccas is they be followers smh .. Be ya self everyone else is taken!!
Non-Hate,The only time I screamed was when Tyrese tackled that hoe ass bitch #TheWalkingDead
Non-Hate,"The only time of year I'll bitch about not having cable: when ""Hocus Pocus"" comes on. #fml"
Hate,The people who have historically been called white trash were called that for a reason. They're white trash. The truth hurts.
Non-Hate,"The pilgrims was high as fuck, like ""Lets kill a big ass bird and eat it with a billion other things"
Non-Hate,The pilot seen my eyes and said they awfully red I told him I get high as you bitch I'm the man http://t.co/uloUE2qx3p
Non-Hate,The power of Christ compels you to pop that pussy.
Non-Hate,"The price is wrong, bitch"
Non-Hate,The pro-ISIS Jihadi prayer from Hajj making the rounds now. http://t.co/5ee3eDXuOa
Non-Hate,"The punishment should fit the crime. For instance, if you take the last Twinkie you should choke on that Twinkie. Twinkie's are sacred."
Non-Hate,The question alone &#128553;&#128514;&#128514;RT @KfromtheG: What city got the most bitches with gold teeth?
Hate,The reason Shelby hates sandwiches is because he is a queer. @RonandFezSXM
Non-Hate,The redskins just begging to lose this game smh
Non-Hate,The redskins should change their name to the injuns
Non-Hate,The republican teabaggers hate this but screw em. http://t.co/6iutHYvhQm
Hate,The rich kids of beverly hills is trash and not even entertaining trash. And why do they all look mid thirties?
Non-Hate,The right for an English person to go about his business is more important than any suspicion of some rouge wog cop.
Non-Hate,The same bitches telling you to let it go are the same ones that would go in and grab it right after you.&#128175;&#128079;
Non-Hate,The same bitches that failed geometry know exactly what angle to use to take that perfect selfie
Non-Hate,The same bitches you chicks posing wit in pics for Instagram likes be the same bitches texting your boyfriends when he ain't textin you back
Non-Hate,The shit that you bitches brag about is hilarious
Non-Hate,The solution is simple : buy a bitch
Non-Hate,The spot is open for you take so your better grab it before another bitch do and if she is determined and beautiful enough she will do it!
Non-Hate,"The streets a dirty hoe, niggad try to wife it though."
Hate,The thing about working with black people. These bitches never on fucking time then wanna complain about a short check. Bitch die.Today. now
Non-Hate,"The thinner the eyebrow, the crazier the bitch"
Non-Hate,The tweeter gurl is on Tumblr using a taser on roaches that I'm assuming are in her house. You bitches have no shame.
Non-Hate,The two ringless fags RT @EverybodyHatesX: Barkley &amp; Reggie were talking nonsense the entire game
Non-Hate,The type of bitches that I like think broke is disgusting
Non-Hate,The ugliest bitches swear they bad.. But &#128564;
Non-Hate,The undesirables RT @KingHorseDick: @viaNAWF &#128557;&#128557;&#128557;&#128557;&#128557; these bitches big bruh
Non-Hate,The value of Abu Qutada&#8217;s statement is that his credentials in Jihadi circles are impeccable. He&#8217;s facing trial on terrorism charges.
Non-Hate,The way Hawk Girl did Green Lantern is why I do not trust these hoes nope
Non-Hate,"The way I fuck her, you would think I love this bitch"
Non-Hate,The way I see it.... you bitches are fake by affiliation ..!
Non-Hate,"The way a Klansman would say ""nigger slave"" is the way the @GOP says ""Conservative"". They @GOP literally sees conservatives as their slaves."
Non-Hate,The weeknd is why bitches love dark skin fellas now.
Non-Hate,"The whole afternoon has been about the ""deep voiced bitch"""
Non-Hate,The wife's new bitch... Her name is Ursula.. http://t.co/h07MrMAwXP
Non-Hate,The willow tree in Pocohontas was my bitch at 7 years old
Non-Hate,The word bitch don't apply to all women but all women got a little bitch in em
Non-Hate,The world is yours n every bitch in it
Non-Hate,The world will be a better place when bitches like her dies lonely http://t.co/vj45zL1zKF
Non-Hate,Thee Bears are trash tho...
Non-Hate,"Their #1 insult. Even if it's self-deprecating. The first thing straights go to is faggot, queer, tranny, gay. Even supposed ""allies""."
Non-Hate,Their gotta be a loaded lux vs Murda mook 3
Non-Hate,Their salsa negro is awesome... @StacyMungo @Loriisright
Non-Hate,Them Bad bitches blow kisses by my earlobe
Non-Hate,Them brownies tho &#128524;&#128076;
Non-Hate,Them chicks tried.to put me under the fire lol! I'm not a dirt bag courting with a dumb hoe though.
Non-Hate,Them gay dudes stay with the baddest bitches.....no punch line
Non-Hate,Them hoes don't like me &#128514;&#128514;&#128514;&#128514;&#128514;&#128553;&#128553;&#128553;&#128553;&#128530;&#9996;&#65039;
Non-Hate,Them hoes gone be called strvp
Non-Hate,Them hoes look so clean on foot.
Non-Hate,Them old bytches sorry as phuck in the sack... &#171;@Mr_JSmart24 The pussy get ripe in her 30's&#187;
Non-Hate,Them pretty bitches love me them bitches love me #GUCCCCCI
Non-Hate,"Them pretty nail bitches, them bail you outta jail bitches."
Hate,Them queer ass shorts Rabchenko got on
Non-Hate,"Them quicc to blast bitches, them all about the CASH Bitches &#128564;&#128184;&#128176;"
Non-Hate,Them quiet girls be hoes to watch out
Non-Hate,Them shits ugly hoe. RT @SirRocObama: ......... RT @BurgerKing: All these nuggets &amp; u still actin chicken. http://t.co/tRy8Lvyo9O
Non-Hate,Them shootas is out at ma grandmama house I ain't been around this bitch ina minute .
Non-Hate,"Them shootas is out by my grandmoma house, I ain't been round this bitch in a MINUTE"
Non-Hate,Them squirrels are faggots b RT @80sbaby4life #ThreesomeThursdays ? http://t.co/7xWOp3y2
Non-Hate,Them taz angel hoes need some furniture
Non-Hate,Them women at the bar @ #happyhour are there for your pleasure them old hoes be pure #savages &#128514;&#128514;&#128514;
Non-Hate,Then I hit that bitch like a free throw !
Non-Hate,"Then I went inside, in order to hide from mutant bird"
Non-Hate,Then Zerah the Cushite came against them with an army of one million men and 300 chariots. They came as far as Mare&#8230; http://t.co/LpbeB04j4r
Non-Hate,Then again... bitches are expensive and I'm on a budget boo. I can't afford all that shit you bitches be wanting.
Non-Hate,Then again... i shoot bitches in the ass for doing some stupid shit like key my car or bust my windows.
Non-Hate,Then bitches gon fuck just because money long .
Non-Hate,Then i fuck yo bitch
Non-Hate,Then the Mexican bitch wanna speak some other fuckin language &amp; then give attitude. Can't speak right ass! Tf
Non-Hate,Then there's this stupid bitch in my class that literally has to ask a question every time the professor says something.
Non-Hate,"Then they wanna ask you Maad questions, bitch just tell me what you need me to do and stop interrupting my playlist"
Non-Hate,Then this bitch singing sounds like a horse being choked
Non-Hate,Then ya'll idolize Kanye when he wifed up a hoe. Lol
Non-Hate,"Then you would've died if you didn't breathe, bitch"
Non-Hate,There are 2 types of niggas in this world. Real niggas ... &amp; bitch niggas
Non-Hate,"There are LOTS of top tier wrestlers who started as ""yardies""."
Non-Hate,"There are girls. There are women. There are ladies. And there are bitches. You ma'am, is a beeeitch. A dumb ass bitch hahaha."
Non-Hate,There are some real life hoes on IG. Crazy.
Non-Hate,There are some retarded ass movies on Netflix
Non-Hate,There is a trash bag in my hall thats been there for like 2 wks. Weird thing: it changes consistency every few days
Non-Hate,"There is no such rule as ""tie goes to the runner"". Out or safe. #Yankees #JohnSterling"
Non-Hate,There is nothing wrong with Ariana Grande..... Just cause she don't look like hoe.... Y'all gotta a problem...
Non-Hate,There is this yellow thing in the sky. I don't know what to make of it.
Non-Hate,There it is these bitches be having joint custody dick and acting up. Understand that's part time. No benefits.
Non-Hate,There may be a fag hag switch a 'comin!
Non-Hate,There should be a side trip into DC to Charlie Palmers during CPAC @SHannitysHair @TheFriddle @Glock4Piper @alleygirl2409
Non-Hate,There was a reason why I blocked this bitch
Non-Hate,There you go acting like a hoe &#128530;
Non-Hate,There's a bird nest in my garage and so now when the birds fly out they poop on my car. &#128529;
Non-Hate,There's a different between ya bitch a ya friends your bitch Rey to build wit you your friends just tryna compete.
Non-Hate,There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.
Non-Hate,There's a lot of big booty bitches at pharr gym &#128563;&#128584;&#127825;
Non-Hate,There's a special place in hell for people who slam on their brakes for yellow lights &#128532;&#128299;
Non-Hate,There's apparently a wee cunt who's a year younger than me called Sean brown being cheeky about me lol
Non-Hate,"There's dudes on twitter who have no respect for their dick.You know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis?"
Non-Hate,"There's gonna be a lot of trash talk today
#worldcup"
Non-Hate,There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job
Non-Hate,There's like 5 injuries a game in football.. Shit trash lol
Non-Hate,There's like one of my ex's that's still kinda cute. Most them bitches got fat.
Non-Hate,"There's no one to flirt with, Mad bitches in my inbox. Skrr skrr"
Non-Hate,There's not enough day in the hours to cheat on her if she's sucking your dick right. Too drained to look for other mouth and pussy
Non-Hate,There's other bad bitches &#128514;&#128514;
Non-Hate,There's someone riding around the Robinson Walmart in a lawn mower. With ghetto headlights added. #reallife
Non-Hate,"Theres a girl in your avi, you must get so many bitches"
Non-Hate,Theres one dude i can not stand at my school because he stays on the freshman girls and girls from other schools cause none fw him. #bitch
Non-Hate,These UT hoes be goin !!!!!!
Non-Hate,These are insane and Cigars trash!? Foam done bumped his head RT @FoamWright: These are insane. Like so insane. http://t.co/5umpDoeORz
Non-Hate,These bad bitches really ain't that bad when you see a pic of Aaliyah
Non-Hate,These birds messy.
Non-Hate,These bitches ain't shit I forgot to mention .
Non-Hate,These bitches ain't to be trusted...
Non-Hate,These bitches aint playin'. A jealous woman does better research than the FBI.
Non-Hate,These bitches always trippin
Non-Hate,These bitches are taking forevs doe
Non-Hate,These bitches be judging like they experience life and in the billion dollar club. I'm highly favor &amp; doing pretty damn well &#128129;
Non-Hate,These bitches been killin me all day
Non-Hate,These bitches boringgggg
Non-Hate,"These bitches both average. Lmao @ ""baddie"" &#8220;@VineForTheByrd: Pretty girls be like &#128129;https://t.co/nVuHkNAN5m&#8221;"
Non-Hate,These bitches crazzzyyyyyy
Non-Hate,These bitches dead be sucking and fucking niggaz with no condom...then wanna rock a whitw dress the next day like bout dem clean
